Id,SalePrice
1710,242865.23333333334
1711,267898.6666666667
1712,238549.86666666667
1713,241502.33333333334
1714,225314.33333333334
1715,195988.33333333334
1716,171316.73333333334
1717,165622.0
1718,130407.5
1719,211690.0
1720,257460.4
1721,160744.7
1722,118789.16666666667
1723,150207.9
1724,205955.7
1725,241572.63333333333
1726,191516.66666666666
1727,165794.9
1728,194284.7
1729,164197.73333333334
1730,160544.06666666668
1731,122146.63333333333
1732,129756.66666666667
1733,127360.0
1734,128843.33333333333
1735,128063.33333333333
1736,111727.73333333334
1737,359096.26666666666
1738,219616.66666666666
1739,288582.3
1740,188200.4
1741,168107.73333333334
1742,172250.0
1743,177106.66666666666
1744,320118.43333333335
1745,236356.3
1746,255219.86666666667
1747,211776.66666666666
1748,207601.33333333334
1749,161631.66666666666
1750,146901.66666666666
1751,236657.0
1752,124770.0
1753,148415.0
1754,222886.63333333333
1755,161560.0
1756,122692.53333333334
1757,118203.6
1758,144120.0
1759,164774.4
1760,158080.0
1761,149640.0
1762,176573.33333333334
1763,167258.33333333334
1764,120395.0
1765,160340.0
1766,171406.66666666666
1767,215709.0
1768,136483.33333333334
1769,160408.03333333333
1770,140444.16666666666
1771,128001.66666666667
1772,135029.16666666666
1773,132790.83333333334
1774,132755.63333333333
1775,128665.0
1776,120172.5
1777,119901.66666666667
1778,123314.16666666667
1779,113279.4
1780,169230.0
1781,130243.33333333333
1782,108977.76666666666
1783,125912.5
1784,96610.0
1785,117386.66666666667
1786,160776.66666666666
1787,179943.53333333333
1788,58010.36666666667
1789,108791.66666666667
1790,94618.7
1791,172521.76666666666
1792,147283.33333333334
1793,141545.0
1794,138357.0
1795,131496.66666666666
1796,114516.66666666667
1797,124322.76666666666
1798,123587.5
1799,111961.1
1800,119878.6
1801,130573.56666666667
1802,148712.23333333334
1803,148121.76666666666
1804,139377.33333333334
1805,135015.0
1806,113082.8
1807,150730.0
1808,129370.0
1809,124362.06666666667
1810,133613.33333333334
1811,114568.46666666666
1812,114613.46666666666
1813,118671.66666666667
1814,90170.86666666667
1815,65907.76666666666
1816,102000.13333333333
1817,131128.1
1818,135726.66666666666
1819,107663.73333333334
1820,77580.0
1821,119533.33333333333
1822,148256.66666666666
1823,71490.36666666667
1824,124641.66666666667
1825,136991.66666666666
1826,100336.66666666667
1827,108964.03333333334
1828,136478.33333333334
1829,116500.0
1830,143508.6
1831,169613.33333333334
1832,114426.66666666667
1833,145656.66666666666
1834,126680.13333333333
1835,171017.5
1836,132003.33333333334
1837,95043.33333333333
1838,128409.3
1839,85461.66666666667
1840,157808.5
1841,150638.73333333334
1842,95026.66666666667
1843,141035.0
1844,134477.9
1845,135939.5
1846,149035.0
1847,151970.0
1848,63640.0
1849,111495.5
1850,131235.0
1851,145512.9
1852,126737.5
1853,143200.83333333334
1854,171468.03333333333
1855,154643.33333333334
1856,227530.9
1857,159298.8
1858,136025.83333333334
1859,123665.66666666667
1860,150085.96666666667
1861,123665.66666666667
1862,279320.3
1863,277265.3
1864,277265.3
1865,324727.4666666667
1866,324429.6666666667
1867,255495.93333333332
1868,311807.56666666665
1869,195034.2
1870,262495.63333333336
1871,256418.66666666666
1872,170302.03333333333
1873,225166.66666666666
1874,141760.0
1875,206260.63333333333
1876,197423.33333333334
1877,202274.73333333334
1878,225340.5
1879,133411.1
1880,135313.66666666666
1881,233308.53333333333
1882,275093.5
1883,198749.16666666666
1884,216836.16666666666
1885,257649.26666666666
1886,305497.56666666665
1887,204516.96666666667
1888,299001.23333333334
1889,164405.3
1890,139695.83333333334
1891,140190.0
1892,111415.53333333334
1893,140909.16666666666
1894,137040.0
1895,150821.66666666666
1896,127496.66666666667
1897,124758.33333333333
1898,117981.8
1899,127190.13333333333
1900,141495.13333333333
1901,160603.33333333334
1902,132751.96666666667
1903,226090.0
1904,128953.33333333333
1905,185426.8
1906,142646.66666666666
1907,195046.66666666666
1908,119641.1
1909,140857.76666666666
1910,139519.43333333332
1911,196426.66666666666
1912,245874.26666666666
1913,161383.33333333334
1914,74103.7
1915,340532.4
1916,83220.0
1917,252630.0
1918,135463.33333333334
1919,155961.66666666666
1920,147721.93333333332
1921,431720.1666666667
1922,320789.76666666666
1923,217036.66666666666
1924,235241.83333333334
1925,229281.33333333334
1926,370782.76666666666
1927,144631.66666666666
1928,154560.0
1929,127668.86666666667
1930,132586.66666666666
1931,137538.33333333334
1932,137357.76666666666
1933,176223.33333333334
1934,179441.06666666668
1935,175105.46666666667
1936,191344.4
1937,181832.4
1938,162658.0
1939,264565.1
1940,198141.36666666667
1941,176843.9
1942,193626.66666666666
1943,195638.33333333334
1944,333033.7
1945,344012.76666666666
1946,152151.33333333334
1947,297689.93333333335
1948,173220.0
1949,242190.6
1950,178351.66666666666
1951,273354.8
1952,227850.2
1953,161830.0
1954,205003.3
1955,132133.33333333334
1956,285265.8333333333
1957,156053.33333333334
1958,311011.63333333336
1959,143697.06666666668
1960,120085.0
1961,117971.66666666667
1962,89356.66666666667
1963,98603.33333333333
1964,115360.0
1965,164821.66666666666
1966,152851.73333333334
1967,304268.06666666665
1968,391713.4666666667
1969,382200.6666666667
1970,402341.43333333335
1971,428787.6666666667
1972,349438.23333333334
1973,274846.93333333335
1974,321074.5
1975,441035.3333333333
1976,275128.6666666667
1977,361277.9
1978,335478.8
1979,350213.4666666667
1980,189944.46666666667
1981,331784.0
1982,241745.6
1983,224706.36666666667
1984,178027.6
1985,215389.1
1986,204283.06666666668
1987,184210.46666666667
1988,179727.73333333334
1989,182144.66666666666
1990,222104.16666666666
1991,223608.0
1992,216391.33333333334
1993,170237.06666666668
1994,252259.96666666667
1995,178684.5
1996,242473.26666666666
1997,319052.76666666666
1998,322456.26666666666
1999,246395.86666666667
2000,298568.4
2001,259696.66666666666
2002,237152.83333333334
2003,253949.66666666666
2004,270806.56666666665
2005,231168.5
2006,228675.33333333334
2007,255910.26666666666
2008,210311.93333333332
2009,196306.66666666666
2010,188164.5
2011,144190.73333333334
2012,179369.9
2013,178434.4
2014,192830.0
2015,192997.16666666666
2016,192766.66666666666
2017,210240.0
2018,127153.6
2019,134855.0
2020,121363.33333333333
2021,115163.33333333333
2022,176524.66666666666
2023,150006.33333333334
2024,224946.66666666666
2025,349280.0
2026,181433.33333333334
2027,147532.4
2028,156708.66666666666
2029,173151.06666666668
2030,270913.5333333333
2031,246623.6
2032,284298.93333333335
2033,269912.6
2034,166606.66666666666
2035,197673.66666666666
2036,213039.16666666666
2037,211819.86666666667
2038,312871.5
2039,203032.93333333332
2040,379395.93333333335
2041,278727.8333333333
2042,198824.3
2043,171630.0
2044,171765.0
2045,228796.36666666667
2046,135158.5
2047,149666.16666666666
2048,131670.0
2049,139273.5
2050,169896.16666666666
2051,105836.1
2052,136310.83333333334
2053,139904.16666666666
2054,78596.8
2055,160940.0
2056,128136.66666666667
2057,121293.33333333333
2058,212533.33333333334
2059,126850.0
2060,167614.16666666666
2061,181530.0
2062,136305.0
2063,117533.33333333333
2064,140736.66666666666
2065,124241.66666666667
2066,162705.1
2067,140887.73333333334
2068,135793.43333333332
2069,93826.66666666667
2070,105936.8
2071,100333.33333333333
2072,134602.76666666666
2073,137588.33333333334
2074,173951.36666666667
2075,151260.0
2076,126236.66666666667
2077,149116.23333333334
2078,126308.33333333333
2079,126291.1
2080,112325.0
2081,123163.33333333333
2082,129500.0
2083,151850.0
2084,112438.33333333333
2085,128473.33333333333
2086,118803.33333333333
2087,119995.86666666667
2088,110197.2
2089,92958.33333333333
2090,127553.46666666666
2091,126400.0
2092,131109.03333333333
2093,138596.66666666666
2094,137549.16666666666
2095,144891.66666666666
2096,87776.66666666667
2097,98095.0
2098,148706.66666666666
2099,66541.83333333333
2100,120708.33333333333
2101,135558.83333333334
2102,147345.0
2103,107098.33333333333
2104,139150.0
2105,129564.4
2106,88183.7
2107,238317.36666666667
2108,122418.06666666667
2109,117767.53333333334
2110,126929.16666666667
2111,151184.5
2112,133760.0
2113,120931.13333333333
2114,110081.93333333333
2115,157370.0
2116,119083.33333333333
2117,146460.6
2118,124156.66666666667
2119,111785.0
2120,109426.66666666667
2121,92132.73333333334
2122,103032.36666666667
2123,87500.0
2124,188380.0
2125,143180.1
2126,153487.73333333334
2127,148245.0
2128,130287.9
2129,99300.0
2130,138850.26666666666
2131,154114.4
2132,119350.0
2133,117486.66666666667
2134,119030.0
2135,105385.0
2136,89535.26666666666
2137,116895.0
2138,139471.66666666666
2139,151245.0
2140,138572.5
2141,136054.56666666668
2142,136395.0
2143,144676.66666666666
2144,116727.26666666666
2145,128771.66666666667
2146,138858.33333333334
2147,154076.66666666666
2148,131560.0
2149,134153.33333333334
2150,210078.83333333334
2151,131283.33333333334
2152,159876.66666666666
2153,157715.0
2154,111566.66666666667
2155,137511.66666666666
2156,229200.0
2157,227398.0
2158,228251.33333333334
2159,213903.33333333334
2160,178213.33333333334
2161,258592.23333333334
2162,427529.5
2163,331833.5
2164,252555.6
2165,184009.0
2166,144261.66666666666
2167,208247.66666666666
2168,202896.66666666666
2169,187066.33333333334
2170,222172.5
2171,140919.43333333332
2172,146385.0
2173,154863.6
2174,238565.93333333332
2175,316133.26666666666
2176,325519.1
2177,258711.9
2178,232332.86666666667
2179,148370.0
2180,184036.06666666668
2181,193092.16666666666
2182,227615.9
2183,191946.26666666666
2184,135855.0
2185,129278.66666666667
2186,144696.23333333334
2187,144208.33333333334
2188,154139.4
2189,185502.33333333334
2190,82826.66666666667
2191,83380.0
2192,107180.0
2193,90280.0
2194,98033.33333333333
2195,116216.66666666667
2196,110066.53333333334
2197,115118.46666666666
2198,155525.0
2199,149158.43333333332
2200,129960.13333333333
2201,124573.6
2202,193240.0
2203,145412.5
2204,171290.0
2205,116596.96666666666
2206,123894.16666666667
2207,242844.96666666667
2208,224997.86666666667
2209,182847.46666666667
2210,120052.76666666666
2211,111853.33333333333
2212,108671.66666666667
2213,109861.8
2214,147642.8
2215,101761.66666666667
2216,152690.0
2217,96396.06666666667
2218,99805.26666666666
2219,76863.33333333333
2220,72417.03333333334
2221,341363.9
2222,245579.4
2223,269234.1666666667
2224,223160.33333333334
2225,137589.33333333334
2226,180101.66666666666
2227,191888.6
2228,294806.9666666667
2229,249415.43333333332
2230,162237.8
2231,217703.53333333333
2232,180102.73333333334
2233,165660.0
2234,249358.53333333333
2235,200591.06666666668
2236,283536.76666666666
2237,365560.36666666664
2238,202533.26666666666
2239,112239.16666666667
2240,156921.66666666666
2241,153063.33333333334
2242,136395.83333333334
2243,149445.0
2244,102006.66666666667
2245,93346.66666666667
2246,137805.0
2247,100696.66666666667
2248,124046.66666666667
2249,127130.0
2250,132648.66666666666
2251,136369.23333333334
2252,166150.0
2253,156893.16666666666
2254,180661.06666666668
2255,192058.0
2256,180502.0
2257,209226.33333333334
2258,173881.5
2259,177704.4
2260,149651.66666666666
2261,186090.0
2262,208488.73333333334
2263,341159.3
2264,423865.5
2265,167820.0
2266,277608.0
2267,364306.1666666667
2268,387420.76666666666
2269,157090.5
2270,186300.5
2271,242214.5
2272,207164.16666666666
2273,156035.0
2274,168316.66666666666
2275,159763.33333333334
2276,176958.33333333334
2277,176791.66666666666
2278,159336.66666666666
2279,119111.1
2280,122526.4
2281,171732.63333333333
2282,179779.33333333334
2283,92396.66666666667
2284,113260.1
2285,146566.4
2286,134436.66666666666
2287,336622.93333333335
2288,278959.1
2289,360657.13333333336
2290,392194.36666666664
2291,309960.6666666667
2292,403987.3
2293,410644.6666666667
2294,368878.26666666666
2295,437769.4
2296,281380.6666666667
2297,303842.5
2298,293367.73333333334
2299,393163.86666666664
2300,319610.0333333333
2301,296131.8333333333
2302,230516.4
2303,246155.4
2304,244929.4
2305,176102.63333333333
2306,175550.0
2307,181434.33333333334
2308,231575.23333333334
2309,286743.7
2310,226407.13333333333
2311,193546.26666666666
2312,174850.56666666668
2313,176576.66666666666
2314,180674.2
2315,173285.43333333332
2316,177525.73333333334
2317,172668.8
2318,172954.26666666666
2319,174919.8
2320,182462.56666666668
2321,256886.83333333334
2322,170671.16666666666
2323,180287.53333333333
2324,165164.3
2325,215980.93333333332
2326,162887.96666666667
2327,217570.0
2328,215430.0
2329,184117.73333333334
2330,175391.06666666668
2331,336953.2
2332,379371.1666666667
2333,303242.4666666667
2334,257828.6
2335,245158.5
2336,337735.93333333335
2337,200451.66666666666
2338,277567.36666666664
2339,234493.8
2340,388391.13333333336
2341,221907.56666666668
2342,245508.53333333333
2343,225414.6
2344,234975.73333333334
2345,240667.63333333333
2346,229608.33333333334
2347,201540.63333333333
2348,238220.9
2349,162864.0
2350,294586.63333333336
2351,255676.73333333334
2352,259890.7
2353,208260.8
2354,124774.16666666667
2355,157552.3
2356,150564.56666666668
2357,198895.0
2358,199846.66666666666
2359,137404.16666666666
2360,120372.36666666667
2361,140966.23333333334
2362,265116.93333333335
2363,149135.0
2364,148605.0
2365,223037.83333333334
2366,195395.86666666667
2367,228294.26666666666
2368,205650.06666666668
2369,228935.33333333334
2370,170136.66666666666
2371,168266.66666666666
2372,178152.8
2373,261466.33333333334
2374,307688.1
2375,246810.0
2376,275773.3333333333
2377,333846.13333333336
2378,137092.73333333334
2379,197931.66666666666
2380,144760.0
2381,160516.66666666666
2382,174360.16666666666
2383,214623.0
2384,236777.9
2385,147400.0
2386,138975.0
2387,136300.0
2388,102209.4
2389,125820.8
2390,135840.0
2391,134638.33333333334
2392,112445.26666666666
2393,168263.33333333334
2394,148056.66666666666
2395,197454.66666666666
2396,145164.4
2397,211623.33333333334
2398,123255.0
2399,60800.0
2400,55134.066666666666
2401,121255.0
2402,135351.66666666666
2403,131280.16666666666
2404,142946.66666666666
2405,156626.66666666666
2406,134255.0
2407,127552.76666666666
2408,138191.66666666666
2409,128425.0
2410,160190.0
2411,117350.26666666666
2412,153090.0
2413,134235.83333333334
2414,126929.43333333333
2415,129316.66666666667
2416,129246.66666666667
2417,125599.16666666667
2418,123458.33333333333
2419,132981.76666666666
2420,121179.7
2421,152570.0
2422,117638.6
2423,126671.66666666667
2424,144057.9
2425,193667.46666666667
2426,135375.7
2427,145137.76666666666
2428,183873.4
2429,121356.66666666667
2430,134270.26666666666
2431,116569.16666666667
2432,135399.16666666666
2433,141506.66666666666
2434,142421.23333333334
2435,149820.0
2436,107735.0
2437,98616.56666666667
2438,115964.96666666666
2439,112888.33333333333
2440,125286.66666666667
2441,106401.66666666667
2442,106183.33333333333
2443,113280.0
2444,125450.0
2445,84546.66666666667
2446,138170.0
2447,236588.3
2448,145307.73333333334
2449,114196.66666666667
2450,157063.33333333334
2451,134000.0
2452,218445.96666666667
2453,102803.33333333333
2454,118503.0
2455,108009.16666666667
2456,139046.66666666666
2457,119444.46666666666
2458,116370.0
2459,111083.33333333333
2460,130740.0
2461,114873.33333333333
2462,133702.0
2463,121921.66666666667
2464,157730.0
2465,133670.0
2466,112013.33333333333
2467,149420.3
2468,89770.0
2469,98908.76666666666
2470,183939.5
2471,203058.33333333334
2472,163106.66666666666
2473,128065.33333333333
2474,111702.63333333333
2475,212690.0
2476,116140.83333333333
2477,132505.0
2478,159478.33333333334
2479,113588.33333333333
2480,132710.0
2481,123527.23333333334
2482,133027.33333333334
2483,112258.0
2484,114939.66666666667
2485,124167.2
2486,147598.33333333334
2487,170984.96666666667
2488,151614.5
2489,146770.0
2490,143049.16666666666
2491,104098.33333333333
2492,182628.33333333334
2493,138806.66666666666
2494,171471.06666666668
2495,109493.33333333333
2496,207860.0
2497,149883.33333333334
2498,108989.96666666666
2499,101452.0
2500,133747.5
2501,133691.66666666666
2502,147835.83333333334
2503,110733.46666666666
2504,191401.06666666668
2505,215030.83333333334
2506,260392.2
2507,350927.7
2508,259601.1
2509,227333.2
2510,233538.3
2511,185713.7
2512,211375.1
2513,216273.66666666666
2514,221301.16666666666
2515,147743.33333333334
2516,159825.5
2517,138673.33333333334
2518,143996.66666666666
2519,223970.0
2520,207536.66666666666
2521,187200.0
2522,219938.93333333332
2523,134992.0
2524,143716.16666666666
2525,144643.73333333334
2526,140322.0
2527,114114.43333333333
2528,127546.66666666667
2529,131488.66666666666
2530,118516.66666666667
2531,234394.93333333332
2532,228229.26666666666
2533,194874.16666666666
2534,245348.0
2535,283785.0333333333
2536,231550.33333333334
2537,236761.13333333333
2538,190549.76666666666
2539,190664.66666666666
2540,175952.86666666667
2541,183632.23333333334
2542,168495.46666666667
2543,133518.33333333334
2544,133826.66666666666
2545,132315.0
2546,143855.83333333334
2547,141958.33333333334
2548,153243.06666666668
2549,161492.16666666666
2550,416582.8333333333
2551,140330.0
2552,120018.86666666667
2553,81920.0
2554,105758.63333333333
2555,100180.83333333333
2556,110551.1
2557,120562.0
2558,169206.66666666666
2559,136336.66666666666
2560,128757.5
2561,136968.46666666667
2562,128683.33333333333
2563,135725.26666666666
2564,169111.66666666666
2565,127630.46666666666
2566,145762.2
2567,131090.0
2568,182565.46666666667
2569,187773.33333333334
2570,124554.43333333333
2571,182240.0
2572,181701.86666666667
2573,246610.4
2574,298057.6666666667
2575,127463.33333333333
2576,136211.66666666666
2577,163022.9
2578,102838.46666666666
2579,85575.0
2580,135180.1
2581,134671.66666666666
2582,118813.33333333333
2583,294745.0333333333
2584,157675.06666666668
2585,180197.73333333334
2586,196941.9
2587,207202.26666666666
2588,156880.06666666668
2589,146682.9
2590,220778.66666666666
2591,213829.66666666666
2592,229048.46666666667
2593,255925.2
2594,174465.0
2595,209838.53333333333
2596,338712.0
2597,178557.73333333334
2598,266544.3
2599,313555.2
2600,152891.0
2601,135685.0
2602,87263.33333333333
2603,98356.66666666667
2604,87013.33333333333
2605,89613.33333333333
2606,143806.66666666666
2607,164984.56666666668
2608,212380.0
2609,164713.33333333334
2610,114529.43333333333
2611,155506.66666666666
2612,147746.23333333334
2613,128718.33333333333
2614,123864.43333333333
2615,144010.83333333334
2616,138960.0
2617,170076.23333333334
2618,180747.66666666666
2619,226318.9
2620,186581.06666666668
2621,179084.96666666667
2622,189324.66666666666
2623,259408.23333333334
2624,259877.33333333334
2625,323126.36666666664
2626,162134.4
2627,185061.86666666667
2628,428034.73333333334
2629,564536.5
2630,355297.9
2631,442315.6666666667
2632,423911.6666666667
2633,280574.36666666664
2634,375751.1
2635,148110.0
2636,192213.33333333334
2637,170993.76666666666
2638,267797.6
2639,187420.0
2640,148065.83333333334
2641,108408.33333333333
2642,192498.13333333333
2643,109724.4
2644,132080.0
2645,94873.33333333333
2646,90853.33333333333
2647,98066.66666666667
2648,140003.0
2649,138090.53333333333
2650,150829.73333333334
2651,158499.66666666666
2652,398060.9
2653,259084.2
2654,254540.63333333333
2655,364395.6
2656,347761.86666666664
2657,328948.0
2658,276715.63333333336
2659,297260.0333333333
2660,315862.5
2661,344553.73333333334
2662,331272.86666666664
2663,270558.23333333334
2664,280812.4666666667
2665,320444.8
2666,291164.7
2667,172694.46666666667
2668,182773.23333333334
2669,174402.03333333333
2670,299483.1666666667
2671,185698.73333333334
2672,179089.13333333333
2673,201399.86666666667
2674,195580.46666666667
2675,165046.36666666667
2676,184938.5
2677,199910.83333333334
2678,262939.1666666667
2679,280553.0
2680,269368.0
2681,368998.9666666667
2682,315984.86666666664
2683,514380.6666666667
2684,297476.76666666666
2685,312227.1
2686,264322.43333333335
2687,330350.8333333333
2688,225817.13333333333
2689,218032.56666666668
2690,452592.73333333334
2691,188185.23333333334
2692,130513.56666666667
2693,191617.1
2694,126641.66666666667
2695,187921.33333333334
2696,183519.96666666667
2697,191983.33333333334
2698,200216.66666666666
2699,177773.33333333334
2700,164398.83333333334
2701,153719.33333333334
2702,119543.33333333333
2703,141222.36666666667
2704,135160.0
2705,127486.93333333333
2706,117955.0
2707,123863.66666666667
2708,134661.66666666666
2709,112518.33333333333
2710,124143.03333333334
2711,281260.5
2712,358380.9
2713,175011.83333333334
2714,149637.46666666667
2715,166460.0
2716,157471.2
2717,181434.83333333334
2718,236194.26666666666
2719,157690.0
2720,164476.36666666667
2721,141598.33333333334
2722,176368.43333333332
2723,141946.66666666666
2724,126711.66666666667
2725,137346.66666666666
2726,144042.5
2727,171681.66666666666
2728,175161.46666666667
2729,151456.1
2730,147841.66666666666
2731,118856.66666666667
2732,114739.2
2733,156905.0
2734,146703.33333333334
2735,139488.33333333334
2736,135321.33333333334
2737,124086.66666666667
2738,133832.0
2739,154926.66666666666
2740,140881.66666666666
2741,151215.0
2742,143035.0
2743,149628.33333333334
2744,141761.66666666666
2745,133024.16666666666
2746,128451.66666666667
2747,151038.8
2748,123487.63333333333
2749,128515.0
2750,131148.33333333334
2751,129043.33333333333
2752,226667.73333333334
2753,152636.66666666666
2754,191389.6
2755,122753.33333333333
2756,97036.66666666667
2757,88873.33333333333
2758,85017.4
2759,146158.33333333334
2760,146289.4
2761,139885.83333333334
2762,143628.33333333334
2763,181520.0
2764,176870.0
2765,243818.33333333334
2766,157358.33333333334
2767,91420.0
2768,128066.66666666667
2769,122981.66666666667
2770,158031.66666666666
2771,115799.96666666666
2772,122484.16666666667
2773,145694.66666666666
2774,138584.56666666668
2775,134923.33333333334
2776,141908.6
2777,155436.66666666666
2778,131553.4
2779,122164.4
2780,108061.0
2781,106050.86666666667
2782,95788.6
2783,106120.26666666666
2784,129563.33333333333
2785,147209.5
2786,66284.06666666667
2787,110002.76666666666
2788,83242.53333333334
2789,209256.63333333333
2790,98801.93333333333
2791,119703.33333333333
2792,84348.76666666666
2793,155402.56666666668
2794,95083.33333333333
2795,116650.4
2796,102297.53333333334
2797,184725.73333333334
2798,121995.0
2799,115283.96666666666
2800,81137.03333333334
2801,108485.7
2802,138766.66666666666
2803,140340.33333333334
2804,147589.53333333333
2805,94688.33333333333
2806,92466.66666666667
2807,160639.46666666667
2808,146216.66666666666
2809,132672.76666666666
2810,138371.66666666666
2811,164918.33333333334
2812,146796.66666666666
2813,163757.63333333333
2814,170200.8
2815,107631.66666666667
2816,251302.1
2817,129986.66666666667
2818,131243.66666666666
2819,174541.73333333334
2820,126894.16666666667
2821,100510.0
2822,172625.1
2823,224230.0
2824,182006.66666666666
2825,156165.73333333334
2826,132838.33333333334
2827,145493.33333333334
2828,215696.46666666667
2829,170705.0
2830,227500.46666666667
2831,190583.53333333333
2832,219243.33333333334
2833,289353.1
2834,217894.16666666666
2835,216358.23333333334
2836,189053.0
2837,156240.0
2838,147196.66666666666
2839,176403.9
2840,191937.63333333333
2841,205105.0
2842,215391.66666666666
2843,152962.86666666667
2844,154659.2
2845,125750.0
2846,212054.16666666666
2847,201320.0
2848,215695.2
2849,213984.5
2850,288293.0
2851,233144.5
2852,233649.66666666666
2853,227506.0
2854,140523.33333333334
2855,194578.0
2856,210444.63333333333
2857,188323.0
2858,200867.86666666667
2859,137441.06666666668
2860,121636.66666666667
2861,128389.53333333334
2862,194303.16666666666
2863,117518.33333333333
2864,262661.1
2865,139855.0
2866,139900.0
2867,98152.36666666667
2868,118446.66666666667
